AMOUNT,CLIENT_EXEC_SPONSOR_INVOLVED__C,CLOSEDATE,COMPELLING_EVENT__C,COMPETITIVE_STATUS__C,CURRENT_SYSTEM__C,DECISION_MAKER_TITLE__C,EXECUTIVES__C,EXTERNAL_ID__C,FUNCTIONAL_FIT__C,MAIN_COMPETITOR__C,MAIN_PRODUCT_FAMILY__C,NAME,NUMBER_OF_DEMOS__C,NUMBER_OF_EMAILS__C,NUMBER_OF_POCS__C,NUMBER_OF_TECH_EXPERTS_INVOLVED__C,OPPORTUNITY_DISCOUNT__C,PARTNER_INVOLVED__C,PRE_SALES_ASSESSMENT_SCORE__C,STAGENAME,ACCOUNT.EXTERNAL_ID__C,TECHNICAL_FIT__C,TYPE
1454.94,FALSE,2019-10-31,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,TRUE,754eb498-401f-4942-ba94-661a397eba91,4,Google,Marketing,Marketing for Support(30),1,36,13,2,81.68,FALSE,2,Closed Lost,87dcaffe-bcd2-4f6a-8cb6-ffa56560cad5,4,New Customer
2506.13,FALSE,2018-07-06,Improve Customer Experience,Ahead of Competition,Amazon,CIO,FALSE,3112ddc4-9139-46ed-95a4-bcb0bc6babf5,4,Google,Service,Service for Sales(71),5,7,12,11,61.99,TRUE,2,Closed Lost,163eef6a-4a0b-41bd-964f-d279921f8a47,4,New Customer
9478.8,FALSE,2018-06-12,Improve Customer Experience,Ahead of Competition,Amazon,CIO,FALSE,2b599eab-6aa7-48e3-8739-2678028fcde8,4,Amazon,Service,Service for Training(53),0,22,14,14,37.43,FALSE,5,Closed Lost,ad8d1d97-d99b-4230-a7a0-7359cfe91453,5,New Customer
287.82,FALSE,2019-04-25,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,5e64a6d1-d7e3-43e7-9f65-1ad20997129d,5,Google,Marketing,Marketing for Business Development(43),7,41,1,13,45.62,FALSE,3,Closed Lost,22b0e963-653f-402d-a531-15896d332057,4,New Customer
6869.59,FALSE,2018-08-23,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,701faf46-216a-47f1-a20f-1cb47f533057,4,Microsoft,Service,Service for Human Resources(76),4,42,7,5,9.42,FALSE,5,Closed Lost,249dfc30-d0f5-459f-8e54-7f168e7f92bf,3,New Customer
4982.02,FALSE,2020-04-05,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,c18ef67a-8db6-4bf1-8c41-1c7508a05c3e,5,Google,Service,Service for Accounting(60),2,26,4,12,77.02,FALSE,4,Closed Lost,bd672085-7eaf-45f6-8b8e-9eb5e5fc01e0,5,New Customer
1336.47,FALSE,2018-07-30,Cost Saving,Ahead of Competition,Google,Service Manager,FALSE,3738c7ce-117d-49c7-8610-2eef7f5e22c2,4,Amazon,Sales,Sales for Support(11),10,10,6,8,63.96,FALSE,1,Closed Lost,13eca6ee-04cc-4246-b2b2-c78811727d1d,5,New Customer
2551.96,FALSE,2018-07-27,Reorganization,Ahead of Competition,Homegrown,Procurement,FALSE,f9eab75b-8096-4033-ac29-efd39cb72767,5,Google,Service,Service for Engineering(85),9,3,3,6,21.74,FALSE,2,Closed Lost,860ea7de-279c-4a2e-88a1-2ed3bc16efe1,4,New Customer
6970.73,TRUE,2019-10-05,Improve Customer Experience,Vendor of Choice,Google,Service Manager,TRUE,09aa8b40-e426-4b1a-a506-d4bc7a4d0dc0,4,Google,Service,Service for Research and Development(71),5,24,11,2,38.82,FALSE,1,Closed Lost,1cab0fdf-5e48-434c-b6c2-5a5479d492f4,2,New Customer
9709.37,FALSE,2019-07-19,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,9a12c2fa-099a-4acf-8116-ec658100b641,5,Google,Marketing,Marketing for Human Resources(13),1,14,12,3,53.29,FALSE,4,Closed Lost,7905ae80-e98d-4323-add4-b7eab06fbd27,1,New Customer
4765.38,FALSE,2018-05-19,Improve Customer Experience,Ahead of Competition,Homegrown,CMO,FALSE,a47ed86d-b37b-48e3-9085-dcc2cd9e8f59,2,Google,Service,Service for Human Resources(93),8,10,14,2,66,FALSE,4,Closed Lost,80930c00-9e5d-4694-b249-0075b357161f,4,New Customer
784.62,FALSE,2019-05-05,Improve Customer Experience,Vendor of Choice,Google,CIO,TRUE,0181f3d3-4662-4f8a-8bfa-fce10d3becfd,5,Google,Service,Service for Training(92),0,40,3,2,11.31,FALSE,1,Closed Lost,830a3e4e-482d-4e1c-ae6a-a2cfa0de0051,2,New Customer
2956.89,FALSE,2019-11-21,Improve Customer Experience,Ahead of Competition,Oracle,Sales Manager,FALSE,ba49272f-5a5f-44fc-b547-1c01fa5cb4c3,3,Microsoft,Service,Service for Engineering(2),5,3,10,15,48.59,FALSE,1,Closed Lost,d72bc4fa-9498-4580-8afa-64f413be22ea,3,New Customer
3730.96,FALSE,2019-09-20,Improve Customer Experience,Behind Competition,Google,Service Manager,FALSE,a7051c5b-64bc-4713-b249-b6d1c3845b76,4,Google,Marketing,Marketing for Accounting(10),1,48,9,1,73.21,FALSE,1,Closed Lost,2d4bfc04-1274-40b4-9caa-7e3aa4ee9772,1,New Customer
2294.34,TRUE,2018-07-12,Improve Customer Experience,Ahead of Competition,Pega,CTO,FALSE,b01350b1-cc23-4269-8073-f782b8560659,3,Google,Sales,Sales for Accounting(23),2,2,15,8,49.47,FALSE,4,Closed Lost,1cab0fdf-5e48-434c-b6c2-5a5479d492f4,5,New Customer
4775.26,FALSE,2018-08-06,Improve Customer Experience,Ahead of Competition,Google,CMO,FALSE,1bc61248-16b4-4088-aa37-e3117ed40619,3,Google,Service,Service for Sales(77),10,2,10,13,62.32,TRUE,2,Closed Lost,4336bcd4-5f51-4144-98fe-9a2219353951,3,New Customer
7268.15,FALSE,2018-12-26,Merger & Acquisition,Ahead of Competition,Homegrown,CIO,TRUE,ace30a2c-b0b3-4fa1-9b6e-82c392001a0a,5,Apple,Service,Service for Sales(80),8,20,3,8,56.37,FALSE,5,Closed Lost,8d3e92fc-ca8e-434a-8972-57792dbd9b6a,4,New Customer
2645.04,FALSE,2019-06-15,Improve Customer Experience,Ahead of Competition,Pega,Service Manager,FALSE,5f8b2e02-ae72-458e-aa86-9c8a31f71c84,3,Google,Sales,Sales for Marketing(90),9,47,2,9,24.82,FALSE,2,Closed Lost,a6228ed8-a374-4b6c-8179-72c7d1b3e0e9,2,New Customer
6849.08,FALSE,2018-05-26,Improve Customer Experience,Ahead of Competition,Oracle,CMO,FALSE,a81411e1-148a-4850-ab52-33167a8fb1d5,4,Apple,Service,Service for Services(54),9,1,11,7,73.75,FALSE,5,Closed Lost,af85d3fd-eb7c-4e81-90d3-a8afe43368f9,4,New Customer
2207.83,TRUE,2019-08-21,Improve Customer Experience,Ahead of Competition,Pega,Service Manager,FALSE,462d2c27-624c-4bcc-9a97-2be74e1b4699,4,Google,Marketing,Marketing for Marketing(71),8,49,15,12,65.43,FALSE,4,Closed Lost,eeee3fd9-4c2d-4a37-82ee-8c475dd13ab5,3,New Customer
1607.41,FALSE,2020-04-24,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,0aa1f99d-f8df-48d2-a264-45c0daf1459c,4,Google,Marketing,Marketing for Sales(54),8,21,7,4,11.32,FALSE,2,Closed Lost,eeee3fd9-4c2d-4a37-82ee-8c475dd13ab5,5,New Customer
7671.7,TRUE,2019-07-09,Merger & Acquisition,Ahead of Competition,Homegrown,CIO,FALSE,b5ec6d2f-0e80-4cd8-99c6-6a9882ee28cf,5,Apple,Community,Community for Product Management(71),8,46,12,6,73.03,FALSE,2,Closed Lost,754d9e5a-626b-4c61-a0b4-94a9a5ae2a10,2,New Customer
2856.08,FALSE,2019-10-24,Improve Customer Experience,Vendor of Choice,Google,Procurement,FALSE,33c7ed8b-f3d4-422a-867b-7067839080fb,4,Microsoft,Marketing,Marketing for Services(35),2,3,14,10,74.06,FALSE,1,Closed Lost,0849c5ea-2810-4423-992c-14b86daca023,5,New Customer
300.15,FALSE,2019-11-13,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,2f246163-258c-46c4-adbb-aaed28c02cc6,4,Amazon,Service,Service for Research and Development(52),9,17,12,6,84.51,FALSE,3,Closed Lost,9a0682ef-7545-4dde-88c0-55bdd12aa727,4,New Customer
3181.67,FALSE,2020-02-23,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,55fc0182-f608-4eb4-90f2-a157fdd5d61f,2,Google,Service,Service for Training(99),4,24,12,7,7.06,FALSE,3,Closed Lost,ad8d1d97-d99b-4230-a7a0-7359cfe91453,4,New Customer
9068.43,FALSE,2020-04-29,Improve Customer Experience,Ahead of Competition,Google,Service Manager,TRUE,b57191f9-0b42-42ed-b278-812a28f3b3c7,2,Google,Marketing,Marketing for Product Management(44),8,3,8,3,71.74,FALSE,3,Closed Lost,4336bcd4-5f51-4144-98fe-9a2219353951,1,New Customer
8385.32,FALSE,2019-03-06,Improve Customer Experience,Vendor of Choice,Oracle,Service Manager,FALSE,941c3a8e-ccb4-4ab0-8b8f-55871648568b,2,Google,Analytics,Analytics for Accounting(84),2,18,10,15,64.87,FALSE,2,Closed Lost,22b0e963-653f-402d-a531-15896d332057,1,New Customer
3040.94,FALSE,2018-08-03,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,5092d6f2-68b8-491f-a95d-7e0b8902db3c,1,Google,Marketing,Marketing for Sales(10),7,46,4,14,51.15,FALSE,5,Closed Lost,6171c267-3a54-4a40-b7bc-bdb2a6f05f4a,1,New Customer
8514.1,TRUE,2019-05-18,Improve Customer Experience,Vendor of Choice,Homegrown,Service Manager,FALSE,e73b68e1-1fef-4d67-b42a-79e75356ef25,4,Google,Service,Service for Engineering(99),1,35,12,12,47.78,TRUE,3,Closed Lost,b8f6fcfb-e781-4926-a5a2-e6e6cec39283,3,New Customer
5253.84,FALSE,2019-12-09,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,0cf9d023-fe5a-4815-8fe9-7e0cda76edee,2,Amazon,Marketing,Marketing for Business Development(67),2,29,15,1,72.43,FALSE,3,Closed Lost,b8f6fcfb-e781-4926-a5a2-e6e6cec39283,5,New Customer
4845.64,FALSE,2019-02-08,Merger & Acquisition,Ahead of Competition,Homegrown,Service Manager,FALSE,d45ee559-be20-4bd3-9c27-787590713472,1,Google,Marketing,Marketing for Support(47),7,33,1,2,28.28,FALSE,5,Closed Lost,75ccb6ee-68d8-49b0-bafa-c40a431f26bf,4,New Customer
4993.19,FALSE,2018-08-22,Improve Customer Experience,Ahead of Competition,Oracle,CIO,FALSE,10ebf898-cede-4df2-9003-7676f76134b8,1,Google,Service,Service for Accounting(14),7,5,14,4,59.85,FALSE,1,Closed Lost,4336bcd4-5f51-4144-98fe-9a2219353951,1,New Customer
4405.86,FALSE,2019-06-26,Improve Customer Experience,Ahead of Competition,Homegrown,Marketing Manager,FALSE,51daf613-9286-433c-a941-4e6a277d4e45,3,Amazon,Sales,Sales for Human Resources(80),3,45,0,9,11.69,TRUE,5,Closed Lost,eeee3fd9-4c2d-4a37-82ee-8c475dd13ab5,4,New Customer
6314.05,TRUE,2018-09-13,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,TRUE,be37b78c-3ff8-4249-ae26-ba6773a0e051,1,Google,Marketing,Marketing for Legal(21),2,32,2,2,23.55,FALSE,5,Closed Lost,87dcaffe-bcd2-4f6a-8cb6-ffa56560cad5,3,New Customer
4096.44,FALSE,2018-08-17,Improve Customer Experience,Ahead of Competition,Amazon,Service Manager,FALSE,3070241c-234c-4387-87df-ae84142b0b67,4,Google,Service,Service for Training(96),3,48,1,14,49.94,FALSE,5,Closed Lost,b8f6fcfb-e781-4926-a5a2-e6e6cec39283,1,New Customer
1202.5,FALSE,2020-04-27,Merger & Acquisition,Vendor of Choice,Google,CIO,FALSE,feb8cb7f-bce8-4a29-8250-a7c91e70ce2b,3,Google,Service,Service for Product Management(52),5,7,0,3,36.98,FALSE,5,Closed Lost,a963aa4a-d3da-46ba-aabf-5eea6ba70a4b,4,New Customer
4341.35,FALSE,2020-05-14,Cost Saving,Ahead of Competition,Google,Service Manager,FALSE,ec5dea4a-900b-4b66-b493-bac1bb623c37,2,Google,Service,Service for Engineering(18),3,48,9,8,63.67,FALSE,3,Closed Lost,d4089a65-5e92-4a4d-a5fa-26e0283436eb,2,New Customer
3126.82,FALSE,2019-12-02,Merger & Acquisition,Vendor of Choice,Google,CIO,FALSE,f41197ba-e684-4299-b264-397713d13581,3,Google,E-Commerce,E-Commerce for Business Development(88),3,14,1,13,80.48,TRUE,4,Closed Lost,d72bc4fa-9498-4580-8afa-64f413be22ea,5,New Customer
1713.12,TRUE,2019-09-10,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,0f775034-b216-4700-b578-a72c312ba3d0,4,Google,Service,Service for Marketing(40),9,44,5,9,18.45,FALSE,1,Closed Lost,170d1b27-49f9-45b8-9668-cdcb0066ff74,2,New Customer
9706.37,FALSE,2018-07-17,Merger & Acquisition,Ahead of Competition,Google,CTO,FALSE,3ad7a8bd-4003-434b-ab6a-356ce65c1e44,3,Google,Sales,Sales for Accounting(77),1,21,14,10,70.73,FALSE,3,Closed Lost,249dfc30-d0f5-459f-8e54-7f168e7f92bf,1,New Customer
7719.49,TRUE,2019-09-16,Merger & Acquisition,Ahead of Competition,Oracle,CIO,TRUE,84dc14f4-2bc7-408b-9c32-79836d3142f1,5,Apple,Community,Community for Human Resources(6),6,36,11,9,10.52,FALSE,2,Closed Lost,2d4bfc04-1274-40b4-9caa-7e3aa4ee9772,3,New Customer
4739.39,FALSE,2019-09-27,Improve Customer Experience,Vendor of Choice,Pega,Service Manager,FALSE,c825d5b2-7d56-4ef1-b311-52cefa68b9a6,2,Amazon,Sales,Sales for Accounting(5),7,44,12,11,19.47,TRUE,4,Closed Lost,13eca6ee-04cc-4246-b2b2-c78811727d1d,1,New Customer
6408.17,TRUE,2019-07-11,Improve Customer Experience,Behind Competition,Homegrown,Procurement,FALSE,c9b24494-cb7e-4c50-9c55-a7d31ecb0620,2,Apple,Marketing,Marketing for Legal(23),1,21,0,9,49.38,FALSE,2,Closed Lost,0849c5ea-2810-4423-992c-14b86daca023,2,New Customer
2716.3,FALSE,2019-03-21,Merger & Acquisition,Ahead of Competition,Google,CTO,FALSE,8809288f-3883-47a2-98da-4ec54e5db5a6,1,Google,Service,Service for Support(0),9,14,15,1,20.34,FALSE,1,Closed Lost,cf7e4378-6a00-411b-9bfb-9ad9de42c66e,1,New Customer
5216.25,FALSE,2018-11-09,Merger & Acquisition,Ahead of Competition,Google,Service Manager,TRUE,64043060-ce86-4830-bfc7-8da3f45ee29a,2,Amazon,Marketing,Marketing for Sales(47),7,48,7,5,26.8,FALSE,3,Closed Lost,87dcaffe-bcd2-4f6a-8cb6-ffa56560cad5,2,New Customer
9868.82,FALSE,2019-08-18,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,222a04da-82b9-4f0a-816f-5438502845d1,1,Google,Marketing,Marketing for Business Development(64),3,25,5,14,69.52,FALSE,5,Closed Lost,22b0e963-653f-402d-a531-15896d332057,4,New Customer
4305.05,FALSE,2019-10-26,Merger & Acquisition,Behind Competition,Homegrown,CMO,FALSE,848ecf0d-8cca-490b-b858-4bcf3dc262f4,4,Google,Sales,Sales for Legal(56),3,15,0,5,81.2,TRUE,1,Closed Lost,ad8d1d97-d99b-4230-a7a0-7359cfe91453,4,New Customer
6810.19,FALSE,2019-09-28,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,da2633af-45ec-4534-828c-97a1aef9b1eb,3,Google,Service,Service for Training(6),1,33,0,3,29.92,FALSE,2,Closed Lost,bd672085-7eaf-45f6-8b8e-9eb5e5fc01e0,4,New Customer
7682.1,FALSE,2018-09-21,Merger & Acquisition,Ahead of Competition,Homegrown,Service Manager,TRUE,31a3c950-2804-4e3a-931a-5903f419eb73,4,Google,Community,Community for Accounting(41),7,33,11,6,42.05,FALSE,3,Closed Lost,d115bb1e-b801-4ec4-b122-157946d2e319,2,New Customer
1319,FALSE,2019-10-13,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,7d5adc9a-146b-425a-9950-a196359e01aa,5,Google,Service,Service for Business Development(40),7,45,9,11,36.72,TRUE,1,Closed Lost,0849c5ea-2810-4423-992c-14b86daca023,2,New Customer
4296,TRUE,2018-05-28,Merger & Acquisition,Vendor of Choice,Google,CIO,FALSE,5e2760f0-6450-4d74-b547-a2095a6a1ebe,2,Microsoft,Sales,Sales for Business Development(69),4,30,12,13,8.92,TRUE,3,Closed Lost,22b0e963-653f-402d-a531-15896d332057,2,New Customer
8476.2,FALSE,2019-03-25,Reorganization,Vendor of Choice,Oracle,Service Manager,TRUE,19f781cc-66d6-4823-9078-73af19610c69,3,Microsoft,Service,Service for Services(75),1,2,6,7,56.32,FALSE,4,Closed Lost,fcf932b9-ee8d-433a-a32f-225405eee851,5,New Customer
9570.34,FALSE,2018-12-10,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,e4a662f7-0051-4063-bc05-eb0a172f2db4,3,Amazon,Sales,Sales for Engineering(22),7,30,13,7,11.58,FALSE,3,Closed Lost,e0994168-ecc3-47f3-93ea-26cb32c1e814,5,New Customer
4176.77,FALSE,2019-05-21,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,38d86749-653e-43d0-bc5c-99cdf9079c04,3,Google,Service,Service for Accounting(95),6,18,1,8,49.17,FALSE,2,Closed Lost,830a3e4e-482d-4e1c-ae6a-a2cfa0de0051,2,New Customer
6534.12,FALSE,2019-10-05,Reorganization,Ahead of Competition,Google,CIO,FALSE,3df925ac-d29c-440b-a9d0-ba544c03108b,3,Amazon,Service,Service for Engineering(53),3,9,1,9,39.16,FALSE,2,Closed Lost,e5e76bc1-905a-4f55-a1bc-01f9158442c0,5,New Customer
2378.6,FALSE,2018-06-18,Improve Customer Experience,Vendor of Choice,Oracle,Marketing Manager,TRUE,ba2f77f3-850b-45ff-a782-99af20255f8f,4,Google,Service,Service for Engineering(74),6,9,5,2,67.24,FALSE,1,Closed Lost,58493a81-f5ab-4327-b78c-9f5ccd0fb3a4,2,New Customer
7048.62,FALSE,2019-07-31,Improve Customer Experience,Vendor of Choice,Homegrown,CMO,FALSE,459ee6c5-871e-468f-b038-686ad0f4c12b,1,Google,Service,Service for Services(15),10,9,2,11,11.59,FALSE,5,Closed Lost,9111dfdd-7adc-44ee-bcda-f7dc1fbd23c9,5,New Customer
9406.93,FALSE,2019-04-16,Merger & Acquisition,Ahead of Competition,Homegrown,Service Manager,FALSE,5ecd3f6a-5935-4534-ae66-0878771749cc,2,Google,Sales,Sales for Engineering(87),8,38,8,12,26.73,FALSE,1,Closed Lost,bd672085-7eaf-45f6-8b8e-9eb5e5fc01e0,2,New Customer
5095.25,FALSE,2019-10-22,Improve Customer Experience,Ahead of Competition,Pega,Sales Manager,FALSE,580611c8-cc47-4068-88ee-52d7d0299fcf,2,Google,Sales,Sales for Training(77),3,13,14,14,48.19,FALSE,2,Closed Lost,fcf932b9-ee8d-433a-a32f-225405eee851,3,New Customer
7129.29,FALSE,2020-05-04,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,a310a632-2343-46db-8c13-d8d826fff086,5,Google,Sales,Sales for Business Development(4),5,8,9,10,42.23,FALSE,1,Closed Lost,87dcaffe-bcd2-4f6a-8cb6-ffa56560cad5,1,New Customer
3062.64,FALSE,2018-09-24,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,248b34bb-7e4f-42be-962b-06b68ddd6410,4,Apple,Service,Service for Marketing(18),2,41,6,2,40.71,TRUE,4,Closed Lost,9348b5d9-f470-476e-83b9-8cded19986ad,3,New Customer
1907.65,FALSE,2019-09-28,Cost Saving,Ahead of Competition,Google,Procurement,FALSE,7383e86f-f035-4a0e-a8ab-163fd457fd0e,3,Amazon,Service,Service for Accounting(59),8,26,3,5,6.16,FALSE,5,Closed Lost,9111dfdd-7adc-44ee-bcda-f7dc1fbd23c9,5,New Customer
9547.11,FALSE,2018-09-30,Improve Customer Experience,Ahead of Competition,Amazon,Service Manager,FALSE,aabdd98d-44df-4d56-bc46-ab12766d5262,2,Google,Sales,Sales for Training(31),2,24,3,5,14.3,FALSE,5,Closed Lost,89236dd3-8f00-4764-a52f-86d79348d39d,5,New Customer
4723.63,FALSE,2018-09-01,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,FALSE,fe8459be-7f26-49e8-9372-8295e32c3e1c,3,Apple,Service,Service for Services(94),6,23,6,6,40.37,FALSE,3,Closed Lost,65b90e92-3a3e-42fc-a727-fd8b7ceede8c,2,New Customer
3092.28,FALSE,2019-05-31,Merger & Acquisition,Behind Competition,Google,CIO,FALSE,df2e3b82-6ba2-49e9-b0de-95db89a26da2,5,Google,Service,Service for Support(90),6,32,2,12,54.32,FALSE,4,Closed Lost,754d9e5a-626b-4c61-a0b4-94a9a5ae2a10,4,New Customer
2495.75,FALSE,2019-05-05,Improve Customer Experience,Vendor of Choice,Oracle,CIO,FALSE,ed860d42-abea-454a-85f2-f9eba833267c,3,Amazon,Marketing,Marketing for Marketing(82),3,6,11,15,57.32,TRUE,4,Closed Lost,89236dd3-8f00-4764-a52f-86d79348d39d,1,New Customer
4984.88,FALSE,2020-01-05,Improve Customer Experience,Vendor of Choice,Homegrown,Sales Manager,FALSE,b08752a9-b0cd-4903-99f3-ccff9c675d8e,5,Google,Service,Service for Engineering(67),2,25,9,14,30.38,FALSE,5,Closed Lost,9348b5d9-f470-476e-83b9-8cded19986ad,5,New Customer
6773.21,TRUE,2020-05-03,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,d5130a8a-6778-4053-af0f-c64d1b25a3e4,5,Google,Marketing,Marketing for Support(55),3,42,7,2,50.82,FALSE,2,Closed Lost,fcf932b9-ee8d-433a-a32f-225405eee851,4,New Customer
8877,FALSE,2018-09-03,Improve Customer Experience,Ahead of Competition,Oracle,CIO,FALSE,bded5e8f-f7bb-4a92-9df4-8d92ec684dbc,1,Google,Service,Service for Product Management(27),8,23,14,8,31.24,FALSE,4,Closed Lost,1cab0fdf-5e48-434c-b6c2-5a5479d492f4,2,New Customer
1448.05,FALSE,2019-11-27,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,50406241-7015-4806-8c18-0da8435f4112,4,Google,Service,Service for Marketing(24),4,29,1,14,25.43,FALSE,2,Closed Lost,87dcaffe-bcd2-4f6a-8cb6-ffa56560cad5,2,New Customer
1537.05,FALSE,2019-06-01,Improve Customer Experience,Behind Competition,Homegrown,Sales Manager,FALSE,cb854241-2d46-4a07-b964-76f325fe1d54,1,Google,Sales,Sales for Product Management(63),6,13,7,12,29.44,FALSE,2,Closed Lost,4336bcd4-5f51-4144-98fe-9a2219353951,1,New Customer
4147.22,FALSE,2019-01-05,Improve Customer Experience,Vendor of Choice,Google,Marketing Manager,FALSE,4b226064-c32c-481d-b416-1416481ee8a1,4,Google,Service,Service for Sales(74),6,32,6,8,84.98,FALSE,2,Closed Lost,1cab0fdf-5e48-434c-b6c2-5a5479d492f4,5,New Customer
4603.89,TRUE,2018-10-30,Improve Customer Experience,Ahead of Competition,Google,Marketing Manager,FALSE,83324f67-cdf3-4407-9959-322d818bd234,1,Amazon,Community,Community for Human Resources(18),5,35,11,5,39.48,FALSE,3,Closed Lost,d4089a65-5e92-4a4d-a5fa-26e0283436eb,3,New Customer
1752.26,FALSE,2018-11-30,Improve Customer Experience,Ahead of Competition,Google,CTO,FALSE,13454414-a7a1-450b-8b88-b19fa88857cd,2,Google,Sales,Sales for Business Development(81),2,10,9,4,66.87,FALSE,2,Closed Lost,a42ad92c-a6d1-4fb5-b74a-f6dc5a28ffcc,1,New Customer
7379.56,FALSE,2019-10-14,Improve Customer Experience,Even,Google,Service Manager,FALSE,46388f9c-1ac3-4f16-acef-dce3af6b81b3,1,Amazon,Service,Service for Training(91),2,23,12,1,11.54,FALSE,3,Closed Lost,d72bc4fa-9498-4580-8afa-64f413be22ea,2,New Customer
6192.76,TRUE,2020-03-24,Merger & Acquisition,Ahead of Competition,Homegrown,Procurement,FALSE,a5b9b4de-eda7-486f-9464-543d0aa08845,2,Google,Analytics,Analytics for Sales(62),7,26,6,11,36.28,TRUE,5,Closed Lost,9348b5d9-f470-476e-83b9-8cded19986ad,1,New Customer
2688.96,FALSE,2018-07-02,Merger & Acquisition,Ahead of Competition,Homegrown,CMO,FALSE,6931a5d5-a98b-435d-ba52-d468873752de,1,Apple,Service,Service for Accounting(45),3,28,13,10,82.34,FALSE,4,Closed Lost,a42ad92c-a6d1-4fb5-b74a-f6dc5a28ffcc,3,New Customer
7682.74,FALSE,2019-05-06,Merger & Acquisition,Vendor of Choice,Oracle,CIO,FALSE,17c49d85-c94a-4923-9e30-243220595746,5,Google,Service,Service for Marketing(96),7,13,7,6,36.85,FALSE,2,Closed Lost,f72614bb-996f-4d6b-b6c8-132c677dfa70,4,New Customer
1705.68,TRUE,2019-03-11,Improve Customer Experience,Ahead of Competition,Homegrown,Sales Manager,FALSE,1a1aaddd-a90d-4bdd-8100-b26e6dbec0fd,5,Google,Service,Service for Accounting(95),5,36,12,9,19.9,FALSE,5,Closed Lost,a42ad92c-a6d1-4fb5-b74a-f6dc5a28ffcc,4,New Customer
8303.19,FALSE,2018-10-24,Improve Customer Experience,Ahead of Competition,Google,Service Manager,TRUE,76d6586d-2465-4ca8-9d70-fa03e235d2ae,2,Google,Analytics,Analytics for Marketing(49),7,14,1,9,21.76,TRUE,5,Closed Lost,58493a81-f5ab-4327-b78c-9f5ccd0fb3a4,3,New Customer
6124.37,FALSE,2019-10-31,Improve Customer Experience,Behind Competition,Amazon,Service Manager,TRUE,060c0e3d-af27-40f6-8f01-79e7b7a7fe63,1,Google,Service,Service for Human Resources(43),3,6,12,10,65.68,FALSE,5,Closed Lost,249dfc30-d0f5-459f-8e54-7f168e7f92bf,3,New Customer
6938.15,FALSE,2019-01-01,Merger & Acquisition,Ahead of Competition,Homegrown,Procurement,TRUE,6e431d39-c705-4d64-916a-4d3c540b7da8,2,Amazon,Service,Service for Engineering(52),7,34,1,5,23.98,TRUE,3,Closed Lost,89236dd3-8f00-4764-a52f-86d79348d39d,3,New Customer
9132.25,TRUE,2019-03-14,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,FALSE,862a5d5e-b6f5-49c1-8802-dcd8a81fa9cc,4,Google,Marketing,Marketing for Support(62),6,34,12,9,73.81,FALSE,5,Closed Lost,80930c00-9e5d-4694-b249-0075b357161f,4,New Customer
6687.02,FALSE,2019-05-07,Improve Customer Experience,Ahead of Competition,Amazon,Sales Manager,FALSE,4287c716-c575-4dbd-8d75-27e7c0ffcd40,3,Google,Marketing,Marketing for Training(33),4,17,3,8,44.79,TRUE,1,Closed Lost,af85d3fd-eb7c-4e81-90d3-a8afe43368f9,1,New Customer
7413.23,FALSE,2019-06-16,Improve Customer Experience,Ahead of Competition,Oracle,CIO,FALSE,5f2c9010-eb6d-460b-854b-6b218fd308ec,4,Google,Service,Service for Business Development(97),10,26,13,5,56.9,FALSE,1,Closed Lost,bd672085-7eaf-45f6-8b8e-9eb5e5fc01e0,5,New Customer
